PREFIXO: ;D9-005
NOME DO POSTO: ;FAZENDA GUANA
MUNICÍPIO: ;TEODORO SAMPAIO
CURSO D'ÁGUA: ;PARANA/PRATA/R,(DA)
LATITUDE: ;22°19'00"
LONGITUDE: ;52°39'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  06/1975;  0,0;  0,0;  1,8;  4,1;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;9,1;23,0
  07/1975;  7,3;  0,0; 22,1;  4,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,9; 50,9;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;50,9;92,1
  08/1975;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;3,5;5,3
  09/1975;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0; 26,1;  0,0;  1,0; 21,6;  0,0;0,0;11,8;---;26,1;78,2
  10/1975;  3,0;  0,0;  0,0; 58,9; 26,5; 30,7;  0,0; 29,7;  0,0;  0,0;  0,0; 19,7;  0,0;  0,0;  0,6;  0,0; 20,8;103,4;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;7,8;103,4;303,6
  11/1975;  3,4; 36,5;  0,0;  0,0;  0,0; 25,8; 31,3;  0,0;  4,6;  4,1;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0; 29,2;  0,0;  0,0; 16,3;  0,0;  0,2;  1,2; 35,1; 15,4;  0,0;  0,0;6,1;24,6;---;36,5;234,4
  12/1975; 10,8; 40,9; 17,1;  0,2;  0,0;  0,0;  9,5;  2,6;  0,0; 13,1;  0,0;  1,1;  0,0; 10,9;  0,1;  0,0;  0,0;  0,0; 25,7; 28,5;  0,2;  5,0;  7,4; 13,2;  4,2;  0,0;  0,0;  0,0;3,0;5,9;0,6;40,9;200,0
  01/1976;  0,4;  1,5;  0,0;  0,0; 39,1; 17,4; 11,1; 10,9;  4,9;  8,9;  0,4;  1,4;  0,0;  0,0;  0,0;  4,5;  0,0;  0,0;  0,0;  2,4;  0,5;  0,3;  0,0;  0,0;  0,0;  0,7;  9,9; 12,7;38,1;0,0;0,0;39,1;165,1
  02/1976;  0,0; 27,4;  5,7;  0,0;  3,7; 35,8;  0,0;  0,0;  0,2;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9;  1,3;  2,4; 12,4; 11,7; 23,2;  1,1;  0,0;  0,0;  0,4;  0,0;  1,9;  0,0;0,0;---;---;35,8;131,4
  03/1976;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  0,0;  0,0;  6,9;  0,0;  0,0;  0,0;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0;  8,9; 39,5; 11,2;  0,0;  0,0;  0,0; 14,2;  1,1;  0,0;0,0;0,0;0,0;39,5;93,7
  04/1976;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8; 42,6; 39,2;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0; 32,1;  0,0; 18,4;  0,0;  0,0;  0,0;  0,0;  1,7;0,0;0,0;---;42,6;140,0
